caption,account_name,view_count,source_url,video_url,platform,likes_count,comments_count,timestamp,product_category,product_name,transcript,intended_age_category,intended_spending_category,share_count,video_duration,music_name
"This “box” must have the most emotion in a single car. There’s that first sight of its ridiculous, boxy, slab-sided form and its display cabinet-like glass-house. The THWACK you hear as the aggressive locks disengage. And then there’s the moment you close the driver’s door after getting in. Actually, it’s rarely just one moment - you’ll usually find yourself swinging it shut with what seems like a lot of force, before realising it’s going to take much more of a slam to get the damn thing closed properly.
____📞0705298524
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,11400,https://www.tiktok.com/@lemax__autos/video/7129816565649886469,https://www.tiktok.com/@lemax__autos/video/7129816565649886469,TikTok,455,10,,,,,,,16.0,14.0,original sound
"RR Vogue sdv8 2014. Ugx 260m
📞0705298524
#ugandancardealer #luxurycars #rangerover ",lemax__autos,11300,https://www.tiktok.com/@lemax__autos/video/7264265616213724421,https://www.tiktok.com/@lemax__autos/video/7264265616213724421,TikTok,464,3,,,,,,,7.0,17.0,original sound
"Bmw 840d diesel 2022.

____📞0705298524 
#bmw #ugandancardealer ",lemax__autos,11200,https://www.tiktok.com/@lemax__autos/video/7247491759956053253,https://www.tiktok.com/@lemax__autos/video/7247491759956053253,TikTok,430,11,,,,,,,18.0,25.0,FEEL
"Rr vogue deisel 2022
📞0705298524

#ugandancardealer #luxurycars #rangerover #vogue #fyp #uganda ",lemax__autos,11200,https://www.tiktok.com/@lemax__autos/video/7317998186981985542,https://www.tiktok.com/@lemax__autos/video/7317998186981985542,TikTok,705,8,,,,,,,6.0,51.0,original sound - Capcut Trend Templates
"Mercedez GLE 350d 2016

At only ugx 280million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,11100,https://www.tiktok.com/@lemax__autos/video/7162108874332458245,https://www.tiktok.com/@lemax__autos/video/7162108874332458245,TikTok,232,1,,,,,,,20.0,38.0,In The End(DeepHouse Remix)
"Merc c250 2014. 
Milegae 24,000km 
Ugx 110m.  📞0705298524
#mercedes #ugandancardealer #luxurycars ",lemax__autos,11000,https://www.tiktok.com/@lemax__autos/video/7265378112823643397,https://www.tiktok.com/@lemax__autos/video/7265378112823643397,TikTok,397,1,,,,,,,22.0,39.0,original sound
"Lexus rx450h 2018
📞0705298524
#ugandancardealer #luxurycars #lexus #rx #",lemax__autos,10900,https://www.tiktok.com/@lemax__autos/video/7283180977386441989,https://www.tiktok.com/@lemax__autos/video/7283180977386441989,TikTok,390,7,,,,,,,7.0,43.0,original sound
"RR vogue sdv8 2020
📞0705298524
#ugandancardealer #luxurycars #rangerover #autobiography ",lemax__autos,10800,https://www.tiktok.com/@lemax__autos/video/7291927185932209414,https://www.tiktok.com/@lemax__autos/video/7291927185932209414,TikTok,330,3,,,,,,,6.0,23.0,The Champion
"RR SPORT 2023 deisel 
📞0705298524
#ugandancardealer #luxurycars #carsforsaleuganda #ugandatiktok #rangerover ",lemax__autos,10800,https://www.tiktok.com/@lemax__autos/video/7321700895006280965,https://www.tiktok.com/@lemax__autos/video/7321700895006280965,TikTok,377,9,,,,,,,18.0,57.0,original sound
"If you can’t buy it twice, you can’t afford it!  #2022 #luxurycars #carfleet #carsales #uganda #goodlife #speed",lemax__autos,10800,https://www.tiktok.com/@lemax__autos/video/7055959423767825670,https://www.tiktok.com/@lemax__autos/video/7055959423767825670,TikTok,451,2,,,,,,,26.0,28.0,original sound
"Mercedez e300 petrol 2017.

____📞0705298524 
#cardealership #mercedes #ugandancardealer #luxurycars #coupe ",lemax__autos,10800,https://www.tiktok.com/@lemax__autos/video/7208528309779533061,https://www.tiktok.com/@lemax__autos/video/7208528309779533061,TikTok,546,8,,,,,,,8.0,31.0,Clandestina (feat. Emma Peters) [JVSTIN Remix]
"Bmw 535i msport 2014
At only ugx 100million. 📞0705298524

#ugandancardealer #bmw #luxurycars ",lemax__autos,10700,https://www.tiktok.com/@lemax__autos/video/7266497270630206725,https://www.tiktok.com/@lemax__autos/video/7266497270630206725,TikTok,422,2,,,,,,,5.0,31.0,One Side (Remix)
"MERC GLE 350d 2016

📞0705298524
#cardealership #ugandancardealer #mercedes #photography #carsales ",lemax__autos,10700,https://www.tiktok.com/@lemax__autos/video/7200404847848459525,https://www.tiktok.com/@lemax__autos/video/7200404847848459525,TikTok,349,1,,,,,,,12.0,22.0,Yahyuppiyah
Imported on order. Ranger rover sport lummar(1/1)     📞0705298524,lemax__autos,10600,https://www.tiktok.com/@lemax__autos/video/7115450562862189829,https://www.tiktok.com/@lemax__autos/video/7115450562862189829,TikTok,594,15,,,,,,,17.0,26.0,original sound
It’s a convoy of finesse but the Cls350 2018 stands out 😎 #luxurycars #2022 #cls #mercedes #carsales #carreview #dior,lemax__autos,10600,https://www.tiktok.com/@lemax__autos/video/7056347333373594886,https://www.tiktok.com/@lemax__autos/video/7056347333373594886,TikTok,346,1,,,,,,,14.0,23.0,original sound
"Mercedez e300 coupe 2017

📞0705298524
#cardealership #luxurycars #mercedes ",lemax__autos,10500,https://www.tiktok.com/@lemax__autos/video/7209002878378282245,https://www.tiktok.com/@lemax__autos/video/7209002878378282245,TikTok,349,4,,,,,,,6.0,45.0,Who Is Your Guy?
"Ending 2023 with a 2023 landrovr defender. Order placed early, delivery made on time. 📞0705298524",lemax__autos,10400,https://www.tiktok.com/@lemax__autos/video/7314949731996699909,https://www.tiktok.com/@lemax__autos/video/7314949731996699909,TikTok,374,8,,,,,,,5.0,20.0,original sound
"All that power in atmost comfort and luxury

Ugx 200million.  📞0705298524
#ugandancardealer #mercedes #luxurycars #sclass ",lemax__autos,10400,https://www.tiktok.com/@lemax__autos/video/7296159298856717574,https://www.tiktok.com/@lemax__autos/video/7296159298856717574,TikTok,433,5,,,,,,,3.0,85.0,original sound
"The vw touareg petrol 2015
Ugx 140million 
📞0705298524
#ugandancardealer #luxurycars #vw ",lemax__autos,10400,https://www.tiktok.com/@lemax__autos/video/7300906185660648710,https://www.tiktok.com/@lemax__autos/video/7300906185660648710,TikTok,258,3,,,,,,,18.0,33.0,original sound
Audi A6 petrol 2ltr 2013. Ugx 90million. 📞0705298524 #firstinthegame #luxurycars #uganda #audi #carphotography  #carsale,lemax__autos,10300,https://www.tiktok.com/@lemax__autos/video/7082805788934262021,https://www.tiktok.com/@lemax__autos/video/7082805788934262021,TikTok,470,3,,,,,,,5.0,18.0,original sound
"Another x6m 4.4ltr biturbo 2016

At only ugx 350m. 📞0705298525
#ugandancardealer #carphotography #luxurycars #bmw #mpower ",lemax__autos,10200,https://www.tiktok.com/@lemax__autos/video/7230387260661763333,https://www.tiktok.com/@lemax__autos/video/7230387260661763333,TikTok,326,2,,,,,,,8.0,38.0,original sound
First 4 of 16!   📞0705298524,lemax__autos,10000,https://www.tiktok.com/@lemax__autos/video/7106407856668265734,https://www.tiktok.com/@lemax__autos/video/7106407856668265734,TikTok,464,5,,,,,,,8.0,10.0,original sound
"Thats one beefed up cayenne S. 4.8ltr v8 2011. Ugx 150million

📞0705298524
#ugandancardealer #luxurycars #porsch #porsche ",lemax__autos,10000,https://www.tiktok.com/@lemax__autos/video/7296487610233474309,https://www.tiktok.com/@lemax__autos/video/7296487610233474309,TikTok,345,3,,,,,,,3.0,57.0,Believe
"Peep this bmw 740i msport 2016
📞0705298524
#ugandancardealer #luxurycars #bmw #msport #carsforsaleuganda ",lemax__autos,9790,https://www.tiktok.com/@lemax__autos/video/7320292032570805510,https://www.tiktok.com/@lemax__autos/video/7320292032570805510,TikTok,404,2,,,,,,,7.0,31.0,Tutu Mama
"MERCEDES BENZ GLC250d COUPE DIESEL 2016
✅heads up display ✅mileage: 15,000km ✅burmester sound system 

At only ugx 250million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,9743,https://www.tiktok.com/@lemax__autos/video/7146239228949613829,https://www.tiktok.com/@lemax__autos/video/7146239228949613829,TikTok,213,4,,,,,,,5.0,21.0,original sound
"Merc e klasse 2017
Starting at ugx 150million
📞0705298524
#mercedes #ugandancardealer #luxurycars ",lemax__autos,9714,https://www.tiktok.com/@lemax__autos/video/7234956571896319237,https://www.tiktok.com/@lemax__autos/video/7234956571896319237,TikTok,450,3,,,,,,,7.0,20.0,original sound
"Pajero diesel 2014. Ugx 110m
📞0705298524
#ugandancardealer #luxurycars #carsforsaleuganda #mitsubishi #pajero ",lemax__autos,9611,https://www.tiktok.com/@lemax__autos/video/7324729177284922629,https://www.tiktok.com/@lemax__autos/video/7324729177284922629,TikTok,136,1,,,,,,,5.0,0.0,The Whistling Man
"MERCEDEZ BENZ E300 AMG-line PETROL 2011.
✅M276 engine 

____📞0705298524",lemax__autos,9516,https://www.tiktok.com/@lemax__autos/video/7216260064879840518,https://www.tiktok.com/@lemax__autos/video/7216260064879840518,TikTok,211,2,,,,,,,27.0,49.0,original sound
"If you don’t love it, it will drain your pockets #mercedes #gle #diesel #eternal #luxurycars #carsforsale",lemax__autos,9477,https://www.tiktok.com/@lemax__autos/video/7055552529966353670,https://www.tiktok.com/@lemax__autos/video/7055552529966353670,TikTok,503,4,,,,,,,9.0,10.0,original sound
"Merc v250d diesel 2015
✅bummster sound system 

Ugx 160m. 📞0705298524
#ugandancardealer #luxurycars #mercedes ",lemax__autos,9326,https://www.tiktok.com/@lemax__autos/video/7280937147203390726,https://www.tiktok.com/@lemax__autos/video/7280937147203390726,TikTok,289,3,,,,,,,15.0,45.0,original sound
"Audi a5 2014
Its all about the simplicity 🥰
📞0705298524",lemax__autos,9227,https://www.tiktok.com/@lemax__autos/video/7299439970329169158,https://www.tiktok.com/@lemax__autos/video/7299439970329169158,TikTok,311,4,,,,,,,2.0,27.0,original sound
"Merc e300 petrol 2014.
Ugx 99m.  📞0705298524
#mercedes #ugandancardealer #luxurycars ",lemax__autos,9181,https://www.tiktok.com/@lemax__autos/video/7247184516064857350,https://www.tiktok.com/@lemax__autos/video/7247184516064857350,TikTok,293,6,,,,,,,4.0,49.0,Who Is Your Guy?
Range sport SVR 2020. #luxurycars #uganda #carphotography #cardealership #trending ….ꜰᴏʀ ᴛʜᴇ ꜰɪɴᴇꜱᴛ ᴄᴀʀ 🚘 ᴅᴇᴀʟꜱ.. **CONTACT  0705 298524,lemax__autos,9149,https://www.tiktok.com/@lemax__autos/video/7064802983606848774,https://www.tiktok.com/@lemax__autos/video/7064802983606848774,TikTok,534,35,,,,,,,12.0,28.0,original sound
"Mercedez gle350d 2017. AMG kitted 
#mercedes #amg #gle #carsales #carphotography #blackcar #uganda #ugandatiktok 
____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,9009,https://www.tiktok.com/@lemax__autos/video/7151769179723435270,https://www.tiktok.com/@lemax__autos/video/7151769179723435270,TikTok,315,1,,,,,,,11.0,17.0,BA STRAATA
"Volvo xc90 2016
Ugx 150m.  📞0705298524
#ugandancardealer #luxurycars #volvo ",lemax__autos,8921,https://www.tiktok.com/@lemax__autos/video/7314723920547007750,https://www.tiktok.com/@lemax__autos/video/7314723920547007750,TikTok,329,2,,,,,,,3.0,23.0,Elastic Heart GRiMZ Edit
"With no doubt, bmws are built specifically for the driver 😎 #bmw #bmwmotorsport",lemax__autos,8852,https://www.tiktok.com/@lemax__autos/video/7079335668261948678,https://www.tiktok.com/@lemax__autos/video/7079335668261948678,TikTok,380,5,,,,,,,6.0,7.0,original sound
"Choose from a variety of these bmw 3series 

📞0705298524
#ugandancardealer #luxurycars #bmwmotorsport #bmw ",lemax__autos,8848,https://www.tiktok.com/@lemax__autos/video/7312492274691362053,https://www.tiktok.com/@lemax__autos/video/7312492274691362053,TikTok,317,3,,,,,,,7.0,21.0,Welcome to BMW airlines
"Vw golf 7 1.4ltr petrol 2015
Starting at ugx 58m 
📞0705298524
#ugandancardealer #luxurycars #golf7 ",lemax__autos,8823,https://www.tiktok.com/@lemax__autos/video/7226976300689362181,https://www.tiktok.com/@lemax__autos/video/7226976300689362181,TikTok,312,1,,,,,,,5.0,18.0,JERICHO SHILOHS VERSION
HILUX Rocco REVO 2022. Ugx 290million. 📞0705298524,lemax__autos,8723,https://www.tiktok.com/@lemax__autos/video/7097269268772850949,https://www.tiktok.com/@lemax__autos/video/7097269268772850949,TikTok,290,3,,,,,,,15.0,22.0,This Is Uganda
"Audi q5 2014 petrol 
Ugx 115million 

#cardealership #audi #carsales #lemaxautos #ugandancardealer ",lemax__autos,8576,https://www.tiktok.com/@lemax__autos/video/7187085938097392901,https://www.tiktok.com/@lemax__autos/video/7187085938097392901,TikTok,204,1,,,,,,,14.0,20.0,TRINIX its a beautiful day
"Germany vs Britain
Both cars on sale. 📞0705298524
#luxurycars #ugandancardealer #audi #rangerover #quattro ",lemax__autos,8560,https://www.tiktok.com/@lemax__autos/video/7304204648259276037,https://www.tiktok.com/@lemax__autos/video/7304204648259276037,TikTok,264,7,,,,,,,4.0,89.0,"Early summer resort, jazzy neo-soul(1253968)"
These beast are coming home.,lemax__autos,8528,https://www.tiktok.com/@lemax__autos/video/7105040151260318982,https://www.tiktok.com/@lemax__autos/video/7105040151260318982,TikTok,223,0,,,,,,,1.0,6.0,original sound
"VW Touareg petrol 2012
Ugx 110million. 📞0705298524

#ugandancardealer #luxurycars #touareg #volkswagen ",lemax__autos,8496,https://www.tiktok.com/@lemax__autos/video/7275801739691920645,https://www.tiktok.com/@lemax__autos/video/7275801739691920645,TikTok,197,0,,,,,,,7.0,33.0,Work of Art
"Very relaxing and easy to drive Mercedes c200 2015

📞0705298524
#ugandancardealer #luxurycars #mercedes ",lemax__autos,8477,https://www.tiktok.com/@lemax__autos/video/7283896407503801606,https://www.tiktok.com/@lemax__autos/video/7283896407503801606,TikTok,262,4,,,,,,,12.0,50.0,original sound
"Volvo s90 petrol 2016
▪️bowers & wilkins sound 

📞0705298524",lemax__autos,8412,https://www.tiktok.com/@lemax__autos/video/7253088487941901573,https://www.tiktok.com/@lemax__autos/video/7253088487941901573,TikTok,307,7,,,,,,,3.0,37.0,original sound
"MERC s350d diesel 2018. 

At only ugx 250million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
__________________#cardealership #mercedes #ugandancardealer #lemaxautos ",lemax__autos,8398,https://www.tiktok.com/@lemax__autos/video/7192217839825095941,https://www.tiktok.com/@lemax__autos/video/7192217839825095941,TikTok,227,0,,,,,,,3.0,7.0,Dagger
"Merc e300 petrol 2013

At only ugx 117million 
📞0705298524
#ugandancardealer #luxurycars #mercedes ",lemax__autos,8335,https://www.tiktok.com/@lemax__autos/video/7227155864187047174,https://www.tiktok.com/@lemax__autos/video/7227155864187047174,TikTok,273,1,,,,,,,17.0,43.0,original sound
"Just in !
📞0705298524
#cardealership #carsales #ugandancardealer #uganda ",lemax__autos,8255,https://www.tiktok.com/@lemax__autos/video/7204756193296780550,https://www.tiktok.com/@lemax__autos/video/7204756193296780550,TikTok,290,4,,,,,,,8.0,27.0,Badda Dan
"LANDROVER DEFENDER 110 2007. 
At only ugx 190million

#cardealership #luxurycars #landrover #defender ",lemax__autos,8236,https://www.tiktok.com/@lemax__autos/video/7210746662380195078,https://www.tiktok.com/@lemax__autos/video/7210746662380195078,TikTok,207,7,,,,,,,9.0,27.0,Ebilowozo
"📞0705298524
#cardealership #luxurycars #rangerover #landrover  #ugandancardealer ",lemax__autos,8145,https://www.tiktok.com/@lemax__autos/video/7208801015796141318,https://www.tiktok.com/@lemax__autos/video/7208801015796141318,TikTok,333,18,,,,,,,9.0,45.0,Clandestina (feat. Emma Peters) [JVSTIN Remix]
"Merc gle 400 2020
📞0705298524 
#ugandancardealer #mercedes #luxurycars  #CapCut ",lemax__autos,8100,https://www.tiktok.com/@lemax__autos/video/7254635476664012037,https://www.tiktok.com/@lemax__autos/video/7254635476664012037,TikTok,385,5,,,,,,,17.0,110.0,original sound
"G400d with G63 AMG 2021
📞0705298524",lemax__autos,8084,https://www.tiktok.com/@lemax__autos/video/7547025288941587718,https://www.tiktok.com/@lemax__autos/video/7547025288941587718,TikTok,319,6,,,,,,,10.0,0.0,original sound
"RR sport 2020 

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,8033,https://www.tiktok.com/@lemax__autos/video/7144831764731596037,https://www.tiktok.com/@lemax__autos/video/7144831764731596037,TikTok,568,3,,,,,,,7.0,6.0,Mask Off
Mercedez cls350 petrol 2013. At only ugx 130million.  📞0705298524 #uganda #car #carphotography,lemax__autos,8028,https://www.tiktok.com/@lemax__autos/video/7120868364267834629,https://www.tiktok.com/@lemax__autos/video/7120868364267834629,TikTok,223,6,,,,,,,2.0,28.0,Ndibulungi
#landcruiser #rangerover #mercedes ,lemax__autos,7979,https://www.tiktok.com/@lemax__autos/video/7233692174771145990,https://www.tiktok.com/@lemax__autos/video/7233692174771145990,TikTok,351,3,,,,,,,8.0,26.0,original sound
"Rr sport 3.0 petrol 2014
📞0705298524
#ugandancardealer #luxurycars #rangerover ",lemax__autos,7932,https://www.tiktok.com/@lemax__autos/video/7292478214289526021,https://www.tiktok.com/@lemax__autos/video/7292478214289526021,TikTok,189,1,,,,,,,1.0,41.0,The Champion
#mercedes #gle #ugandatiktok #carsales #carphotography ,lemax__autos,7920,https://www.tiktok.com/@lemax__autos/video/7153719888958311686,https://www.tiktok.com/@lemax__autos/video/7153719888958311686,TikTok,303,1,,,,,,,5.0,7.0,original sound
"BMW X6 xDRIVE 35i PETROL 3ltr 2014.

At only ugx 150million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
#cardealership #lemaxautos #carsale #uganda #bmw  
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,7904,https://www.tiktok.com/@lemax__autos/video/7180242914101054726,https://www.tiktok.com/@lemax__autos/video/7180242914101054726,TikTok,144,0,,,,,,,5.0,17.0,Impempe (Amapiano)
"The volvo xc90 2016
Ugx 175m. 📞0705298524
#ugandancardealer #luxurycars #carsforsaleuganda #volvo #ugandatiktok #fyp ",lemax__autos,7849,https://www.tiktok.com/@lemax__autos/video/7320923209711340806,https://www.tiktok.com/@lemax__autos/video/7320923209711340806,TikTok,275,1,,,,,,,2.0,35.0,This Is What I Mean
Audi A6 - rs6 body kit 2012. Ugx 85million.  📞0705298524,lemax__autos,7838,https://www.tiktok.com/@lemax__autos/video/7100205667096562950,https://www.tiktok.com/@lemax__autos/video/7100205667096562950,TikTok,305,1,,,,,,,5.0,29.0,Amapiano Beat 2K
Spotlight on the the white rangerover sport lummar 😎.  Order your car with us today. 📞0705298524,lemax__autos,7786,https://www.tiktok.com/@lemax__autos/video/7111608526979550470,https://www.tiktok.com/@lemax__autos/video/7111608526979550470,TikTok,297,6,,,,,,,8.0,22.0,original sound
"Toyota GXR 2022. 
📞0705298524
#cardealership #carsales #toyota #photography ",lemax__autos,7766,https://www.tiktok.com/@lemax__autos/video/7203744865383894278,https://www.tiktok.com/@lemax__autos/video/7203744865383894278,TikTok,310,4,,,,,,,12.0,62.0,Badda Dan
"Bmw 740i 2016
Ugx 235million
📞0705298524 #ugandancardealer #luxurycars #bmw ",lemax__autos,7744,https://www.tiktok.com/@lemax__autos/video/7261111685275028742,https://www.tiktok.com/@lemax__autos/video/7261111685275028742,TikTok,320,1,,,,,,,12.0,52.0,original sound
"Mercedez BENZ cla250 petrol 2014. 
At only ugx 140million  (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________#mercedes #sleek #amg #photography #carsales #cardealership ",lemax__autos,7693,https://www.tiktok.com/@lemax__autos/video/7159833500907097349,https://www.tiktok.com/@lemax__autos/video/7159833500907097349,TikTok,234,3,,,,,,,7.0,20.0,Soweto
"Bmw squad 😎
For all your car needs, 📞0705298524
#ugandancardealer #luxurycars #bmw ",lemax__autos,7592,https://www.tiktok.com/@lemax__autos/video/7281230528106368261,https://www.tiktok.com/@lemax__autos/video/7281230528106368261,TikTok,372,3,,,,,,,5.0,41.0,How We Roll
GLE 350d 2016. #luxurycars #mercedes #bigboys #carsales #uganda #trending #tiktokuganda #fundrive #cardealership #carphotography #firstinthegame,lemax__autos,7530,https://www.tiktok.com/@lemax__autos/video/7068705650737532165,https://www.tiktok.com/@lemax__autos/video/7068705650737532165,TikTok,195,8,,,,,,,5.0,17.0,original sound
"Bmw x5 diesel 2014
📞0705298524
#cardealership #carsales #bmw #ugandancardealer ",lemax__autos,7530,https://www.tiktok.com/@lemax__autos/video/7202124234385034502,https://www.tiktok.com/@lemax__autos/video/7202124234385034502,TikTok,244,5,,,,,,,3.0,28.0,Zotata
"Bmw 335i msport 2013

Ugx 90m. 📞0705298524
#luxurycars #ugandancardealer #bmwmotorsport #bmw ",lemax__autos,7426,https://www.tiktok.com/@lemax__autos/video/7308798309743725829,https://www.tiktok.com/@lemax__autos/video/7308798309743725829,TikTok,275,7,,,,,,,24.0,30.0,original sound
"Landrover defender 2020

📞0705298524
#cardealership #carsales #ugandancardealer #landrover #defender ",lemax__autos,7421,https://www.tiktok.com/@lemax__autos/video/7208116639265508614,https://www.tiktok.com/@lemax__autos/video/7208116639265508614,TikTok,283,7,,,,,,,4.0,22.0,Originalton
"AUDI Q8 50TDI QUATTRO AWD DIESEL 3ltr 2022

At only ugx 480million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,7341,https://www.tiktok.com/@lemax__autos/video/7138455396972350726,https://www.tiktok.com/@lemax__autos/video/7138455396972350726,TikTok,242,3,,,,,,,2.0,5.0,Now Look at This
"Bmw 535i msport 2014.
Ugx 99m. 📞0705298524

#ugandancardealer #luxurycars #bmw ",lemax__autos,7314,https://www.tiktok.com/@lemax__autos/video/7267979635961433349,https://www.tiktok.com/@lemax__autos/video/7267979635961433349,TikTok,269,0,,,,,,,4.0,24.0,Peacock Revisit
"BMW X3 xDRIVE35i 3.0 petrol 4WD MSPORT 2011- very rare spec😎

69m ugx. 📞0705298524
#ugandancardealer #luxurycars #carsforsaleuganda #ugandatiktok #bmw ",lemax__autos,7290,https://www.tiktok.com/@lemax__autos/video/7324638667983703302,https://www.tiktok.com/@lemax__autos/video/7324638667983703302,TikTok,107,0,,,,,,,10.0,0.0,PLXYBOI3TTRENT
"Toaureg petrol 2013.
Ugx 100m.  📞0705298524
#ugandancardealer #vw ",lemax__autos,7263,https://www.tiktok.com/@lemax__autos/video/7242357459526946054,https://www.tiktok.com/@lemax__autos/video/7242357459526946054,TikTok,197,3,,,,,,,7.0,29.0,original sound
Toyota hilux GR-sport 2022.  Zero mileage. Ugx 300m.  📞0705298524,lemax__autos,7013,https://www.tiktok.com/@lemax__autos/video/7117343469420449030,https://www.tiktok.com/@lemax__autos/video/7117343469420449030,TikTok,210,0,,,,,,,15.0,20.0,original sound
Toyota Landcruiser options.  Starting at ugx 250m.  📞 0705298524  #uganda #carsales  #carphotography,lemax__autos,7000,https://www.tiktok.com/@lemax__autos/video/7121272286493019398,https://www.tiktok.com/@lemax__autos/video/7121272286493019398,TikTok,228,9,,,,,,,2.0,27.0,Sugarcane - Remix
"For all your high end car needs

📞0705298524
#cardealership #lemaxautos #uganda ",lemax__autos,6715,https://www.tiktok.com/@lemax__autos/video/7178923280756116742,https://www.tiktok.com/@lemax__autos/video/7178923280756116742,TikTok,299,4,,,,,,,5.0,45.0,Zotata
"AUDI A5 COUPE 1.8ltr PETROL 2013

At only ugx 45million - duty free 
114m Ugx duty paid (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________#audi #cardealership #ugandancardealer #lemaxautos ",lemax__autos,6689,https://www.tiktok.com/@lemax__autos/video/7194074084894985478,https://www.tiktok.com/@lemax__autos/video/7194074084894985478,TikTok,189,2,,,,,,,5.0,28.0,Dagger
"BMW Ⓜ️-135i n55 3.0ltr turbo 2015
At only ugx 95m 
📞0705298514
#ugandancardealer #bmw #luxurycars ",lemax__autos,6668,https://www.tiktok.com/@lemax__autos/video/7240876883536137478,https://www.tiktok.com/@lemax__autos/video/7240876883536137478,TikTok,252,2,,,,,,,7.0,38.0,original sound
Bmw x 6 2016. 📞0705298524,lemax__autos,6613,https://www.tiktok.com/@lemax__autos/video/7111414594266008837,https://www.tiktok.com/@lemax__autos/video/7111414594266008837,TikTok,100,2,,,,,,,15.0,34.0,original sound
